,xPixel,yPixel,R,upLine,leftLine,depth,dip_x,dip_azimuth_x,ang_nxt,ang_prev,dist_nxt,dist_prev,cosHit_nxt,cosHit_prev,an_diff,ap_diff,hitNext,hitPrev,dip_y,dip_azimuth_y,err
240,20.5,5267.5,7.4,52,0,1861.5,0.7727272727272727,2.6773728625115956,182.86241,0.0,20.024984,38.0,0.9853357,1.0201099,179.81496136348812,2.6773728625115893,False,False,0.8,181.0,0.9906812618749357
241,19.5,5287.5,7.4,52,0,1863.5,0.6818181818181818,307.89787918883377,182.60257,2.8624268,22.022715,20.024984,0.96555656,0.9853357,125.29530960875564,54.96454756897873,False,False,0.7,311.0,0.017234004506479057
242,18.5,5309.5,7.4,52,0,1865.5,0.5909090909090909,163.31974461320746,173.99098,2.6025696,38.209946,22.022715,1.0221461,0.96555656,10.6712374424566,160.71717503312934,False,False,0.6,294.0,0.726001418815514
243,22.5,5347.5,7.4,52,0,1869.5,0.9545454545454546,342.7037264014845,144.46233,353.99097,25.806976,38.209946,0.9519557,1.0221461,161.75859964832017,11.287240395390484,False,False,1.1,344.0,0.007201519991752687
244,37.5,5368.5,7.4,53,1,1871.5,2.388888888888889,246.31830335106702,201.8014,324.46234,21.540659,25.806976,0.96937454,0.9519557,44.51689649071545,78.14403795752673,False,False,2.4,249.0,0.014898314716294356
245,29.5,5388.5,7.4,53,0,1873.5,1.5909090909090908,230.25406617599742,201.8014,21.801392,21.540659,21.540659,0.96937454,0.96937454,28.45265931564586,151.54732542556508,False,False,1.5,225.0,0.029189256533319014
246,21.5,5408.5,7.4,53,0,1875.5,0.8636363636363636,313.25262491385695,171.8699,21.801392,21.213203,21.540659,0.97229505,0.96937454,141.38272134940382,68.54876668770555,False,False,0.9,313.0,0.0014034717436497127
247,24.5,5429.5,7.4,53,0,1877.5,1.1363636363636365,171.35186320074226,195.25511,351.8699,22.803509,21.213203,0.9605042,0.97229505,23.90324849359368,179.48195963628916,True,False,1.3,300.0,0.7147118711069874
248,18.5,5451.5,7.4,53,0,1879.5,0.5909090909090909,222.22194758846263,186.34018,15.255127,18.110771,22.803509,1.0159266,0.9605042,35.88176814510325,153.03317936466237,False,False,1.0,225.0,0.015433624508540965
249,16.5,5469.5,8.4,54,0,1881.5,0.4090909090909091,281.3632077576165,174.55966,6.3401794,21.095022,18.110771,0.9857116,1.0159266,106.80354589238215,84.97697168574285,False,False,0.6,188.0,0.518684487542314
250,18.5,5490.5,7.4,54,0,1883.5,0.5909090909090909,42.837965800185536,180.0,354.55966,20.0,21.095022,0.9856542,0.9857116,137.16203419981446,48.27830393495117,False,False,0.9,191.0,0.8231224122211914
251,18.5,5510.5,7.4,54,0,1885.5,0.5909090909090909,235.60881190102063,143.1301,0.0,25.0,20.0,0.95275694,0.9856542,92.47871546547375,124.39118809897934,False,False,0.6,234.0,0.008937843894559054
252,33.5,5530.5,7.4,54,0,1887.5,1.9545454545454546,152.61025316316108,143.1301,323.1301,25.0,25.0,0.95275694,0.95275694,9.480156727614201,170.5198432723858,True,False,2.0,151.0,0.008945850906450422
253,48.5,5550.5,7.4,54,1,1889.5,3.611111111111111,152.61025316316108,220.1009,323.1301,24.839485,25.0,0.9530366,0.95275694,67.49065320890924,170.5198432723858,False,False,3.5,151.0,0.008945850906450422
254,32.5,5569.5,7.4,55,0,1891.5,1.8636363636363635,139.22338885060307,185.7106,40.10089,20.09975,24.839485,0.984394,0.9530366,46.48721295603755,99.12249773732182,False,False,2.0,138.0,0.006796604725572624
255,30.5,5589.5,7.4,55,0,1893.5,1.6818181818181819,152.61025316316108,194.03624,5.710602,20.615528,20.09975,0.97835416,0.984394,41.42598646086236,146.89965135652045,False,False,1.7,150.0,0.014501406462005977
256,25.5,5609.5,7.4,55,0,1895.5,1.2272727272727273,147.25550743813787,190.7843,14.036255,21.377558,20.615528,0.9707951,0.97835416,43.52879431967463,133.21925255532537,False,False,1.4,148.0,0.0041360697881229515
257,21.5,5630.5,7.4,55,0,1897.5,0.8636363636363636,136.54601598809145,141.009,10.784302,27.018513,21.377558,0.9524944,0.9707951,4.46298669745542,125.76171423027895,True,False,0.9,139.0,0.01363324451060303
258,38.5,5651.5,7.4,55,1,1899.5,2.5,321.2847435013918,214.38034,321.009,23.021729,27.018513,0.95932615,0.9524944,106.90440292521993,0.2757408158449266,False,True,2.5,230.0,0.5071374638966211
259,25.5,5670.5,7.4,56,0,1901.5,1.2272727272727273,243.6409304885554,207.75854,34.38034,21.470911,23.021729,0.9699738,0.95932615,35.8823855666804,150.73941008761648,False,False,1.4,245.0,0.007550386174692234
260,15.5,5689.5,7.4,56,0,1903.5,0.3181818181818182,259.705167663625,159.14554,27.758545,22.472204,21.470911,0.9624841,0.9699738,100.55962933354687,128.05337725825,False,False,0.3,258.0,0.009473153686805505
261,23.5,5710.5,7.4,56,0,1905.5,1.0454545454545454,200.80296468836983,161.56505,339.14554,22.135944,22.472204,0.9647395,0.9624841,39.23791647059639,138.34257364170833,False,False,1.1,198.0,0.015572026046499035
262,30.5,5731.5,7.4,56,0,1907.5,1.6818181818181819,262.3825405261366,218.29016,341.56506,24.207438,22.135944,0.95455146,0.9647395,44.09237939332411,79.18252295042589,False,False,1.7,207.0,0.30768078070075894
263,15.5,5750.5,7.4,56,0,1909.5,0.3181818181818182,240.9635576260438,180.0,38.29016,21.0,24.207438,0.97434574,0.95455146,60.96355762604381,157.32660350676872,False,False,0.3,22.0,0.7835357909664235
264,15.5,5771.5,7.4,57,0,1911.5,0.3181818181818182,163.31974461320746,169.56253,0.0,38.63936,21.0,1.0263716,0.97434574,6.242785904370663,163.31974461320746,False,False,0.3,315.0,0.8426680854821808
265,22.5,5809.5,7.4,57,0,1915.5,0.9545454545454546,342.7037264014845,188.1301,349.56253,21.213203,38.63936,0.97229505,1.0263716,154.57362996593764,6.858804116093609,False,False,1.1,184.0,0.8816873688971362
266,19.5,5830.5,7.4,57,0,1917.5,0.6818181818181818,187.41610037581185,192.26479,8.130096,23.537205,21.213203,0.9569235,0.97229505,4.848685390789711,179.28600394026498,True,False,0.6,185.0,0.013422779865621395
267,14.5,5853.5,7.4,57,0,1920.0,0.22727272727272727,208.83508327590462,150.9454,12.2647705,20.59126,23.537205,0.97862095,0.9569235,57.88967922317025,163.4296872319079,False,False,0.3,207.0,0.010194907088359016
268,24.5,5871.5,8.4,58,0,1921.5,1.1363636363636365,207.1856348033357,162.47443,330.9454,19.924858,20.59126,1.0011884,0.97862095,44.71120853380444,123.75976924939869,False,False,1.2,208.0,0.004524251092579511
269,30.5,5890.5,7.4,58,0,1923.5,1.6818181818181819,246.31830335106702,180.0,342.47443,23.0,19.924858,0.95943904,1.0011884,66.31830335106702,96.15612291846423,False,False,1.6,252.0,0.03156498138296102
270,30.5,5913.5,7.4,58,0,1925.5,1.6818181818181819,232.93143903850904,144.46233,0.0,25.806976,23.0,0.9519557,0.95943904,88.46911298870435,127.06856096149096,False,False,1.6,229.0,0.021841327991716893
271,45.5,5934.5,7.4,58,1,1927.5,3.2777777777777777,227.57669331348583,194.03624,324.46234,20.615528,25.806976,0.97835416,0.9519557,33.540453689462396,96.88564799510789,False,False,3.2,182.0,0.25320385174158794
272,40.5,5954.5,7.4,58,1,1929.5,2.7222222222222223,179.38398178827703,207.75854,14.036255,21.470911,20.615528,0.9699738,0.97835416,28.374563133597974,165.34772690546453,False,False,2.3,164.0,0.08546656549042793
273,30.5,5973.5,7.4,59,0,1931.5,1.6818181818181819,353.41321785153093,218.6598,27.758545,25.612497,21.470911,0.9520593,0.9699738,134.75341255367937,34.34532707034407,False,False,1.8,163.0,0.9421487897137171
274,14.5,5993.5,7.4,59,0,1933.5,0.22727272727272727,112.4496602254871,164.05461,38.65979,21.84033,25.612497,0.96693563,0.9520593,51.604950980567594,73.7898701864246,False,False,0.3,114.0,0.008612998747293925
275,20.5,6014.5,7.4,59,0,1935.5,0.7727272727272727,211.51245613841624,187.4314,344.05463,23.194826,21.84033,0.95846075,0.96693563,24.08105965404124,132.54217032642748,True,False,0.8,356.0,0.8027085770087987
276,17.5,6037.5,6.2,59,0,1938.0,0.5,167.34906055401788,181.54817,7.4313965,37.01351,23.194826,1.0239488,0.95846075,14.19911144305243,159.91766406964288,False,False,0.5,316.0,0.8258385524776785
277,16.5,6074.5,7.4,60,0,1941.5,0.4090909090909091,21.418982900092765,174.2894,1.5481567,20.09975,37.01351,0.984394,1.0239488,152.8704152932666,19.87082616181152,False,False,0.8,152.0,0.7254500949994847
278,18.5,6094.5,7.4,60,0,1943.5,0.5909090909090909,24.09635576260436,174.55966,354.2894,21.095022,20.09975,0.9734168,0.984394,150.46330610262999,29.806957569245014,False,False,0.6,169.0,0.8050202457633091
279,20.5,6115.5,7.4,60,0,1945.5,0.7727272727272727,182.06135465078864,125.537674,354.55966,34.4093,21.095022,0.9886761,0.9734168,56.52368070059333,172.49830721444573,False,False,0.8,182.0,0.0003408591710480222
280,48.5,6135.5,7.3,60,1,1947.5,3.611111111111111,209.81552873245465,223.78111,305.53766,33.24154,34.4093,0.9806163,0.9886761,13.965583938443785,95.7221299589516,True,False,3.4,207.0,0.015641826291414734
281,25.5,6159.5,7.4,60,0,1949.5,1.2272727272727273,48.192711525208736,92.60256,43.781128,418.4316,33.24154,7.665281,0.9806163,44.40985042547487,4.411583595521222,False,True,1.3,157.0,0.6044849359710626
282,443.5,6178.5,6.3,61,29,1951.5,59.90909090909091,313.29219045302517,269.8606,272.60257,411.00122,418.4316,7.842446,7.665281,43.43159474990017,40.689620872947046,False,False,1.9,138.0,0.9738455025168065
283,32.5,6179.5,7.4,61,0,1951.5,1.8636363636363635,10.709491450046382,154.65382,89.860596,21.023796,411.00122,0.97411084,7.842446,143.9443324024927,79.15110425307864,False,False,1.9,138.0,0.7071694919441868
284,41.5,6198.5,7.4,61,1,1953.5,2.8333333333333335,136.54601598809145,191.30992,334.6538,20.396078,21.023796,0.98082846,0.97411084,54.76390527655698,161.89220739434143,False,False,2.7,134.0,0.014144533267174748
285,37.5,6218.5,7.4,61,1,1955.5,2.388888888888889,123.15915167553348,213.69006,11.309937,25.23886,20.396078,0.9524163,0.98082846,90.53091180102899,111.84921515209598,False,False,2.4,122.0,0.006439731530741552
286,23.5,6239.5,7.4,61,0,1957.5,1.0454545454545454,133.86864312557987,145.71312,33.690063,26.627054,25.23886,0.95210564,0.9524163,11.844476381256072,100.17857964901737,True,False,1.1,133.0,0.0048257951421103625
287,38.5,6261.5,7.4,61,1,1960.0,2.5,131.19127026306828,199.29005,325.71313,21.189621,26.627054,0.972516,0.95210564,68.09878405822079,165.4781354974433,False,False,2.4,137.0,0.0322707207607318
288,31.5,6281.5,7.4,62,0,1962.0,1.7727272727272727,133.86864312557987,216.38435,19.29004,23.600847,21.189621,0.9566626,0.972516,82.51571051211545,114.57860406307987,False,False,1.8,136.0,0.011840871524556304
289,17.5,6300.5,7.4,62,0,1963.5,0.5,358.76796357655417,159.77515,36.38434,20.248457,23.600847,0.9825719,0.9566626,161.00718290782083,37.616374802352084,False,False,0.5,2.0,0.01795575790803241
290,24.5,6319.5,7.4,62,0,1965.5,1.1363636363636365,42.837965800185536,210.06859,339.77515,21.954498,20.248457,0.9660633,0.9825719,167.2306224566504,63.06281931581054,False,False,1.3,344.0,0.3268775877788086
291,13.5,6338.5,7.4,62,0,1967.5,0.13636363636363635,243.6409304885554,142.12502,30.068604,22.803509,21.954498,0.9605042,0.9660633,101.51591522976634,146.4276730270696,False,False,0.2,250.0,0.03532816395247001
292,27.5,6356.5,6.2,62,0,1969.0,1.4090909090909092,204.2225823710049,171.46922,322.125,20.22375,22.803509,0.967192,0.9605042,32.75335934854397,117.90241762899507,False,False,0.2,250.0,0.25431898682775056
293,30.5,6376.5,7.4,63,0,1971.5,1.6818181818181819,18.74161003758117,193.3925,351.46924,21.587032,20.22375,0.9689827,0.967192,174.65089179347353,27.272371756331154,False,True,1.7,197.0,0.9903243886801045
294,25.5,6397.5,7.4,63,0,1973.5,1.2272727272727273,37.48322007516235,171.02737,13.392517,19.235384,21.587032,0.99637413,0.9689827,133.54415419241576,24.090702985318615,False,True,1.4,358.0,0.21935122263979093
295,28.5,6416.5,8.4,63,0,1975.5,1.5,242.99549760885057,174.2894,351.02737,20.09975,19.235384,0.9986083,0.99637413,68.7060994154912,108.03187665872758,False,False,1.6,250.0,0.038913902173052385
296,30.5,6436.5,7.4,63,0,1977.5,1.6818181818181819,262.3825405261366,197.65013,354.2894,23.086792,20.09975,0.9589938,0.9986083,64.73240930055067,91.90685766722277,False,False,1.6,267.0,0.025652552632574398
297,23.5,6458.5,7.4,63,0,1979.5,1.0454545454545454,299.865760601299,141.34018,17.650146,25.612497,23.086792,0.9520593,0.9589938,158.5255811579396,77.78438588307603,False,False,1.3,297.0,0.01592089222943874
298,39.5,6478.5,7.4,64,1,1981.5,2.611111111111111,337.34898067646134,145.61966,321.34018,23.021729,25.612497,0.95932615,0.9520593,168.2706787473668,16.008801233101963,False,True,2.6,326.0,0.06304989264700743
299,52.5,6497.5,7.4,64,2,1983.5,4.05,326.639489226415,237.84769,325.61966,41.340054,23.021729,1.0546659,0.95932615,88.79180245883686,1.0198298025868553,False,True,4.1,332.0,0.029780615408805666
300,17.5,6519.5,7.4,64,0,1985.5,0.5,358.76796357655417,133.60281,57.847687,29.0,41.340054,0.95725965,1.0546659,134.83485014414896,59.07972319102396,False,False,0.5,357.0,0.009822019869745367
301,38.5,6539.5,7.4,64,1,1987.5,2.5,16.064237175069575,207.75854,313.6028,21.470911,29.0,0.9699738,0.95725965,168.3056922531946,62.46142345436647,False,False,2.5,18.0,0.010754237916280197
302,28.5,6558.5,7.4,64,0,1989.5,1.5,136.54601598809145,195.25511,27.758545,22.803509,21.470911,0.9605042,0.9699738,58.70909570624448,108.78747106621645,False,False,1.5,24.0,0.6252556443782857
303,22.5,6580.5,7.4,65,0,1991.5,0.9545454545454546,187.41610037581185,159.77515,15.255127,20.248457,22.803509,0.9825719,0.9605042,27.64095389143685,172.16097342268685,False,False,1.0,236.0,0.2699105534677119
304,29.5,6599.5,6.2,65,0,1993.5,1.5909090909090908,258.11465271890876,185.44034,339.77515,21.095022,20.248457,0.95981276,0.9825719,72.67431458414313,81.66049376546624,False,False,1.2,255.0,0.017303626216159766
305,27.5,6620.5,7.4,65,0,1995.5,1.4090909090909092,331.9942349514382,161.56505,5.440338,22.135944,21.095022,0.9647395,0.95981276,170.42918673366478,33.44610318332741,False,False,1.4,218.0,0.6333013052857679
306,34.5,6641.5,7.4,65,1,1997.5,2.0555555555555554,227.57669331348583,209.74487,341.56506,24.186773,22.135944,0.9546125,0.9647395,17.831820266610833,113.98837016307664,True,False,2.2,226.0,0.008759407297143518
307,22.5,6662.5,7.4,65,0,2000.0,0.9545454545454546,286.478896288741,126.869896,29.744873,30.0,24.186773,0.96123904,0.9546125,159.6090003536824,103.265976758134,False,False,1.0,282.0,0.02488275715967221
308,46.5,6680.5,7.4,66,1,2001.5,3.388888888888889,331.9942349514382,233.13008,306.8699,35.0,30.0,0.99336654,0.96123904,98.8641537746804,25.12433138698509,False,True,3.2,340.0,0.044476472492009915
309,18.5,6701.5,7.4,66,0,2003.5,0.5909090909090909,265.05991338864817,144.46233,53.130066,25.806976,35.0,0.9519557,0.99336654,120.59758733884348,148.07015252932058,False,False,0.8,265.0,0.0003328521591564974
310,33.5,6722.5,7.4,66,0,2005.5,1.9545454545454546,203.48033755088144,159.77515,324.46234,20.248457,25.806976,0.9825719,0.9519557,43.705191066506444,120.98200375771228,False,False,2.0,200.0,0.019335208616008022
311,40.5,6741.5,7.4,66,1,2007.5,2.7222222222222223,230.25406617599742,156.8014,339.77515,22.847319,20.248457,0.9602597,0.9825719,73.45265931564586,109.52108030837758,False,False,2.7,230.0,0.0014114787555412375
312,49.5,6762.5,7.4,66,1,2009.5,3.7222222222222223,238.2861847635322,209.42746,336.8014,44.777225,22.847319,1.0943376,0.9602597,28.858725046735316,98.51520683803028,False,False,3.6,238.0,0.0015899153529566157
313,27.5,6801.5,7.4,67,0,2013.5,1.4090909090909092,350.73584498901937,201.8014,29.42746,21.540659,44.777225,0.96937454,1.0943376,148.9344381286678,38.691614727777505,False,False,1.3,359.0,0.04591197228322572
314,19.5,6821.5,7.4,67,0,2015.5,0.6818181818181818,313.25262491385695,135.0,21.801392,29.698484,21.540659,0.959938,0.96937454,178.25262491385695,68.54876668770555,False,False,0.7,332.0,0.10415208381190584
315,40.5,6842.5,7.4,67,1,2017.5,2.7222222222222223,235.60881190102063,153.43495,315.0,22.36068,29.698484,0.9632042,0.959938,82.17386011879407,79.39118809897934,False,False,2.8,240.0,0.02439548943877428
316,50.5,6862.5,7.4,67,1,2019.5,3.833333333333333,211.51245613841624,233.47116,333.43494,33.600594,22.36068,0.98260164,0.9632042,21.958704750255635,121.92248038502123,False,False,3.7,210.0,0.008402534102312446
317,23.5,6882.5,7.4,68,0,2021.5,1.0454545454545454,77.64381301283632,194.03624,53.47116,20.615528,33.600594,0.97835416,0.98260164,116.39242661118715,24.172652124164443,False,False,1.1,187.0,0.6075343721509093
318,18.5,6902.5,7.4,68,0,2023.5,0.5909090909090909,182.06135465078864,101.976135,14.036255,101.20277,20.615528,1.9694285,0.97835416,80.0852193968824,168.02509976797614,False,False,0.6,177.0,0.0281186369488258
319,117.5,6923.5,7.4,68,5,2025.5,11.117647058823529,182.06135465078864,255.65067,281.97614,88.76936,101.20277,1.7597222,1.9694285,73.58931063241448,99.9147806031176,False,False,11.1,178.0,0.022563081393270245
320,31.5,6945.5,7.4,68,0,2027.5,1.7727272727272727,224.89932045097422,190.7843,75.650665,21.377558,88.76936,0.9707951,1.7597222,34.115018693161716,149.2486551677711,False,False,1.8,227.0,0.011670441939032135
321,27.5,6966.5,7.4,68,0,2029.5,1.4090909090909092,214.18982900092783,116.56504,10.784302,42.48529,21.377558,1.06747,0.9707951,97.62478841254892,156.59447275688467,False,False,1.6,218.0,0.021167616661512057
322,65.5,6985.5,7.4,69,2,2031.5,5.35,224.89932045097422,200.85445,296.56503,22.472204,42.48529,0.9624841,1.06747,24.044874039841403,71.66571250801016,True,False,5.4,229.0,0.022781553050143247
323,57.5,7006.5,7.4,69,2,2033.5,4.55,227.57669331348583,235.88551,20.854431,37.44329,22.472204,1.014808,0.9624841,8.308819992178229,153.2777378388579,False,False,4.5,225.0,0.014314962852699075
324,26.5,7027.5,7.4,69,0,2035.5,1.3181818181818181,200.80296468836983,103.42183,55.885498,90.47099,37.44329,1.7881436,1.014808,97.38113546473701,144.91746664149483,False,False,1.4,198.0,0.015572026046499035
325,114.5,7048.5,7.4,69,5,2037.5,10.764705882352942,42.837965800185536,251.27422,283.4218,62.297672,90.47099,1.336085,1.7881436,151.56375010194336,119.4161518353418,False,False,11.0,338.0,0.3602109211121419
326,55.5,7068.5,7.4,69,2,2039.5,4.35,294.5110148762758,180.0,71.27423,21.0,62.297672,0.97434574,1.336085,114.5110148762758,136.76321608075546,False,False,4.3,293.0,0.008394527090421081
327,55.5,7089.5,7.4,70,2,2041.5,4.35,227.57669331348583,221.82018,0.0,25.495098,21.0,0.95214885,0.97434574,5.756518142587396,132.42330668651414,True,False,4.5,227.0,0.0032038517415879635
328,38.5,7108.5,7.4,70,1,2043.5,2.5,243.6409304885554,139.8991,41.82019,24.839485,25.495098,0.9530366,0.95214885,103.74183686062571,158.1792599411321,False,False,2.5,242.0,0.009116280491974433
329,54.5,7127.5,7.4,70,2,2045.5,4.25,230.25406617599742,195.94539,319.8991,21.84033,24.839485,0.96693563,0.9530366,34.30867738205211,89.64504271072133,False,False,4.3,235.0,0.026366299022236542
330,48.5,7148.5,7.4,70,1,2047.5,3.611111111111111,232.93143903850904,91.56741,15.945374,402.15048,21.84033,7.369382,0.96693563,141.36402570843092,143.0139344966472,False,False,3.5,234.0,0.0059364497860608855
331,450.5,7159.5,6.3,70,30,2048.5,60.48148148148148,214.50636463450357,268.49973,271.5674,420.144,402.15048,8.015638,7.369382,53.993360707293306,57.061048695574556,False,False,3.5,234.0,0.10829797425275794
332,30.5,7170.5,7.4,70,0,2049.5,1.6818181818181819,26.773728625115957,207.75854,88.499725,21.470911,420.144,0.9699738,8.015638,179.01518370324095,61.725996716680925,False,False,1.7,210.0,0.982076270139533
333,20.5,7189.5,7.4,71,0,2051.5,0.7727272727272727,168.67449033823067,136.63658,27.758545,24.758837,21.470911,0.95319283,0.9699738,32.03790891733223,140.91594541635567,True,False,0.8,165.0,0.020413835212392605
334,37.5,7207.5,7.4,71,1,2053.5,2.388888888888889,294.5110148762758,182.86241,316.6366,20.024984,24.758837,0.9853357,0.95319283,111.64860337725236,22.125581803411706,False,True,2.4,163.0,0.7306167493126433
335,36.5,7227.5,7.4,71,1,2055.5,2.2777777777777777,254.3504219386018,169.2157,2.8624268,21.377558,20.024984,0.9707951,0.9853357,85.13472369641431,108.51200481921069,False,False,2.4,259.0,0.025830989229989932
336,40.5,7248.5,7.4,71,1,2057.5,2.7222222222222223,267.7372862511598,205.46333,349.2157,23.259407,21.377558,0.95815325,0.9707951,62.273953121276975,81.47841199102771,False,False,2.7,273.0,0.02923729860466785
337,30.5,7269.5,7.4,71,0,2059.5,1.6818181818181819,42.837965800185536,155.77226,25.463318,21.931713,23.259407,0.96623486,0.95815325,112.93429677305664,17.374647929091793,False,True,2.0,173.0,0.7231224122211914
338,39.5,7289.5,7.4,72,1,2061.5,2.611111111111111,182.06135465078864,94.82366,335.77228,237.84239,21.931713,4.392383,0.96623486,87.23769284658943,153.7109231812426,False,False,2.6,179.0,0.01700752583771469
339,276.5,7309.5,7.4,72,16,2063.5,32.214285714285715,174.02923606325385,213.02388,274.82367,23.853722,237.84239,0.955701,4.392383,38.994643941628965,100.7944333703399,False,False,32.3,173.0,0.005717978129188042
340,263.5,7329.5,7.4,72,15,2065.5,30.23076923076923,42.837965800185536,265.5835,33.023865,246.73265,23.853722,4.5527334,0.955701,137.25446970643554,9.814101054091793,False,True,30.2,175.0,0.7342335233323025
341,17.5,7348.5,7.4,72,0,2067.5,0.5,155.28762602567267,182.60257,85.583496,22.022715,246.73265,0.96555656,4.5527334,27.31494355440546,69.70412993192267,True,False,0.5,158.0,0.015068744301818527
342,16.5,7370.5,7.4,72,0,2069.5,0.4090909090909091,88.35330446288272,135.0,2.6025696,28.284271,22.022715,0.9550309,0.96555656,46.646695537117296,85.7507348828046,False,False,0.7,93.0,0.025814975206207198
343,36.5,7390.5,7.4,73,1,2071.5,2.2777777777777777,257.02779480111343,174.2894,315.0,20.09975,28.284271,0.984394,0.9550309,82.73839660775405,57.97220519888657,False,False,2.2,254.0,0.016821082228407943
344,38.5,7410.5,7.4,73,1,2073.5,2.5,257.02779480111343,216.38435,354.2894,23.600847,20.09975,0.9566626,0.984394,40.64344116341812,97.26160339224595,False,False,2.5,253.0,0.0223766377839635
345,24.5,7429.5,7.4,73,0,2075.5,1.1363636363636365,267.7372862511598,180.0,36.38434,20.0,23.600847,0.9856542,0.9566626,87.73728625115979,128.64705212774646,False,False,1.3,270.0,0.012570631938001182
346,24.5,7449.5,7.4,73,0,2077.5,1.1363636363636365,265.05991338864817,171.8699,0.0,21.213203,20.0,0.97229505,0.9856542,93.19000982419504,94.94008661135183,False,False,1.3,270.0,0.02744492561862128
347,27.5,7470.5,7.4,73,0,2079.5,1.4090909090909092,257.02779480111343,199.29005,351.8699,21.189621,21.213203,0.972516,0.97229505,57.73774047982437,94.8421087633397,False,False,1.3,257.0,0.00015441556174127728
348,20.5,7490.5,7.4,74,0,2081.5,0.7727272727272727,232.93143903850904,112.01129,19.29004,50.695168,21.189621,1.169966,0.972516,120.92014753460279,146.35860002399096,False,False,0.8,233.0,0.0003808942305053304
349,67.5,7509.5,7.4,74,2,2083.5,5.55,48.192711525208736,216.8699,292.0113,25.0,50.695168,0.95275694,1.169966,168.6771920392444,116.18142002130247,False,False,5.6,47.0,0.006626175140048455
350,52.5,7529.5,7.4,74,2,2085.5,4.05,48.192711525208736,234.09029,36.869904,35.805027,25.0,1.0000823,0.95275694,174.1024252703259,11.322807960755597,False,True,4.0,49.0,0.004484935971062656
351,23.5,7550.5,7.4,74,0,2087.5,1.0454545454545454,152.61025316316108,180.0,54.09027,23.0,35.805027,0.95943904,1.0000823,27.389746836838924,98.51998216706733,True,False,1.2,155.0,0.0132763713157718
352,23.5,7573.5,7.4,74,0,2089.5,1.0454545454545454,165.99711747571905,155.32315,0.0,40.718548,23.0,1.0479078,0.95943904,10.673966840953426,165.99711747571905,False,False,1.2,344.0,0.988904902912672
353,40.5,7610.5,7.4,75,1,2093.5,2.7222222222222223,16.064237175069575,207.75854,335.32315,21.470911,40.718548,0.9699738,1.0479078,168.3056922531946,40.74108654030397,False,False,2.7,21.0,0.027420904582946864
354,30.5,7629.5,7.4,75,0,2095.5,1.6818181818181819,219.544574725951,200.85445,27.758545,22.472204,21.470911,0.9624841,0.9699738,18.690128314818196,168.213970195924,True,False,1.6,18.0,0.8803079181891611
355,22.5,7650.5,7.4,75,0,2097.5,0.9545454545454546,131.19127026306828,121.504265,20.854431,36.359318,22.472204,1.0049117,0.9624841,9.687005431525307,110.33683911072453,False,False,1.0,12.0,0.6621737236837129
356,53.5,7669.5,7.4,75,2,2099.5,4.15,32.12847435013915,201.8014,301.50427,21.540659,36.359318,0.96937454,1.0049117,169.67293251021238,90.62420188920163,False,False,4.1,34.0,0.010397364721449125
357,45.5,7689.5,7.4,76,1,2101.5,3.2777777777777777,342.7037264014845,164.05461,21.801392,21.84033,21.540659,0.96693563,0.96937454,178.64911519542983,39.097665200077984,False,False,3.3,344.0,0.007201519991752687
358,51.5,7710.5,7.4,76,1,2103.5,3.9444444444444446,315.92999777636857,209.74487,344.05463,24.186773,21.84033,0.9546125,0.96693563,106.18512472949357,28.124628688475184,False,True,3.8,321.0,0.028166679020174633
