,xPixel,yPixel,R,upLine,leftLine,depth,dip_x,dip_azimuth_x,ang_nxt,ang_prev,dist_nxt,dist_prev,cosHit_nxt,cosHit_prev,an_diff,ap_diff,hitNext,hitPrev,dip_y,dip_azimuth_y,err
359,39.5,7731.5,7.4,76,1,2105.5,2.611111111111111,291.8336420137642,109.76717,29.744873,68.007355,24.186773,1.4235466,0.9546125,177.93353175332567,97.91123103311082,False,False,2.6,292.0,0.0009242110346434629
360,103.5,7754.5,7.4,76,4,2107.5,9.5,235.60881190102063,235.00798,289.76718,36.619667,68.007355,1.0072352,1.4235466,0.6008315543409424,54.158369495463745,False,False,9.6,240.0,0.02439548943877428
361,73.5,7775.5,7.4,76,3,2109.5,6.166666666666667,235.60881190102063,248.19858,55.007996,53.851646,36.619667,1.2132131,1.0072352,12.589765979838745,179.3991837044481,False,False,6.4,241.0,0.029951044994329833
362,23.5,7795.5,7.4,77,0,2111.5,1.0454545454545454,254.3504219386018,192.26479,68.19858,23.537205,53.851646,0.9569235,1.2132131,62.08563617200025,173.84815594225756,False,False,1.1,258.0,0.020275433674434375
363,18.5,7818.5,7.4,77,0,2113.5,0.5909090909090909,208.83508327590462,159.77515,12.2647705,20.248457,23.537205,0.9825719,0.9569235,49.05993679152962,163.4296872319079,False,False,0.9,213.0,0.02313842624497432
364,25.5,7837.5,8.4,77,0,2115.5,1.2272727272727273,207.1856348033357,173.99098,339.77515,19.104973,20.248457,1.0146656,0.9825719,33.194652747671626,132.5895116810393,False,False,1.2,200.0,0.03992019335186493
365,27.5,7856.5,7.4,77,0,2117.5,1.4090909090909092,291.8336420137642,210.57922,353.99097,25.553865,19.104973,0.95210147,1.0146656,81.25441838095168,62.15732478311082,False,False,1.5,298.0,0.034257544367976796
366,14.5,7878.5,7.4,77,0,2119.5,0.22727272727272727,131.19127026306828,171.46922,30.579224,20.22375,25.553865,0.98287004,0.95210147,40.27795275939266,100.61204663025578,False,False,0.2,130.0,0.006618168128157088
367,17.5,7898.5,7.3,78,0,2121.5,0.5,126.42730577468421,165.96375,351.46924,20.615528,20.22375,0.9770784,0.98287004,39.536439342503286,134.9580674934342,False,False,0.9,136.0,0.0531816345850877
368,22.5,7918.5,7.4,78,0,2123.5,0.9545454545454546,259.705167663625,149.03624,345.96375,23.323807,20.615528,0.9578547,0.9770784,110.66892803960155,86.25857745356251,False,False,1.0,259.0,0.003917598131249949
369,34.5,7938.5,7.4,78,1,2125.5,2.0555555555555554,259.705167663625,168.69008,329.03625,20.396078,23.323807,0.98082846,0.9578547,91.01508892827343,69.33108721918751,False,False,2.1,257.0,0.01502870924236106
370,38.5,7958.5,7.4,78,1,2127.5,2.5,270.4146591136714,136.54816,348.69006,26.172504,20.396078,0.95190793,0.98082846,133.86650237539016,78.2754043628911,False,False,2.5,272.0,0.008807449368492194
371,56.5,7977.5,7.4,78,2,2129.5,4.45,16.064237175069575,102.183655,316.54816,90.02777,26.172504,1.7807312,0.95190793,86.11941761008666,59.51608043678834,False,False,4.4,20.0,0.021865349027391307
372,144.5,7996.5,7.1,79,7,2131.0,14.3125,84.17863378831532,258.38147,282.18365,109.23827,90.02777,2.1276026,1.7807312,174.20283593824718,161.99497900315907,False,False,4.4,20.0,0.35654796549064066
373,37.5,8018.5,7.4,79,1,2133.5,2.388888888888889,42.837965800185536,117.758545,78.38147,42.941822,109.23827,1.0726942,2.1276026,74.92057912168946,35.54350392637696,False,False,2.3,194.0,0.8397890788878581
374,75.5,8038.5,7.4,79,3,2135.5,6.388888888888889,222.22194758846263,196.69925,297.75854,20.880613,42.941822,0.97554696,1.0726942,25.5226983208845,75.53659733341237,False,False,6.5,222.0,0.0012330421581257017
375,69.5,8058.5,7.4,79,2,2137.5,5.75,227.57669331348583,237.65256,16.69925,35.510563,20.880613,0.99758387,0.97554696,10.075864059561042,149.12255595409226,False,False,5.8,230.0,0.013462814925078703
376,39.5,8077.5,7.4,79,1,2139.5,2.611111111111111,278.4467777012062,177.39743,57.652557,22.022715,35.510563,0.96555656,0.99758387,101.04934728128433,139.20577967184067,False,False,2.6,285.0,0.036406790548854435
377,40.5,8099.5,7.4,80,1,2141.5,2.7222222222222223,123.15915167553348,153.43495,357.39743,22.36068,22.022715,0.9632042,0.96555656,30.275800106693083,125.76172125561163,True,False,2.7,124.0,0.004671379580369559
378,50.5,8119.5,7.4,80,1,2143.5,3.833333333333333,235.60881190102063,141.70984,333.43494,24.207438,22.36068,0.95455146,0.9632042,93.89897303383313,97.82612462241684,False,False,3.8,237.0,0.007728822772107612
379,65.5,8138.5,7.4,80,2,2145.5,5.35,216.86720186343942,190.7843,321.70984,21.377558,24.207438,0.9707951,0.95455146,26.08290010562692,104.84263700374811,True,False,5.4,221.0,0.02295998964755878
380,61.5,8159.5,7.4,80,2,2147.5,4.95,165.99711747571905,93.320076,10.784302,362.6086,21.377558,6.6511803,0.9707951,72.67704148694952,155.21281571790655,False,False,4.9,161.0,0.02776176375399473
381,423.5,8180.5,7.3,80,28,2149.5,56.27272727272727,107.59770704228444,90.0,273.32007,348.0,362.6086,6.4091415,6.6511803,17.59770704228444,165.72236131709053,False,False,6.5,198.0,0.5022349608761976
382,75.5,8180.5,7.4,80,3,2149.5,6.388888888888889,195.44821896334662,242.85033,270.0,43.829212,348.0,1.0830346,6.4091415,47.40210757473932,74.55178103665338,False,False,6.5,198.0,0.014176561314741005
383,36.5,8200.5,7.4,81,1,2151.5,2.2777777777777777,265.05991338864817,170.13419,62.85034,23.345236,43.829212,0.9577573,1.0830346,94.92572759763254,157.79042840822683,False,False,2.3,263.0,0.011443963270267608
384,40.5,8223.5,4.6,81,1,2154.0,2.7222222222222223,292.63973557264114,219.09386,350.1342,20.615528,23.345236,0.94616205,0.9577573,73.5458787611177,57.49445021837448,False,False,2.4,284.0,0.047998530959117464
385,27.5,8239.5,7.4,81,0,2155.5,1.4090909090909092,270.4146591136714,166.6075,39.093872,21.587032,20.615528,0.9689827,0.94616205,103.80716094472609,128.6792129566411,False,False,1.5,273.0,0.01436300492404775
386,32.5,8260.5,7.4,81,0,2157.5,1.8636363636363635,265.05991338864817,217.87498,346.60748,22.803509,21.587032,0.9605042,0.9689827,47.18492864743723,81.54756952150808,False,False,1.9,262.0,0.016999518825823165
387,18.5,8278.5,7.4,81,0,2159.5,0.5909090909090909,230.25406617599742,185.7106,37.875,20.09975,22.803509,0.984394,0.9605042,44.5434643693568,167.62093382400258,False,False,0.6,234.0,0.020810743466680985
388,16.5,8298.5,7.4,82,0,2161.5,0.4090909090909091,187.41610037581185,161.56505,5.710602,22.135944,20.09975,0.9647395,0.984394,25.851052158038414,178.29450143082875,True,False,0.4,179.0,0.04675611319895473
389,23.5,8319.5,7.4,82,0,2163.5,1.0454545454545454,313.25262491385695,177.13759,341.56506,20.024984,22.135944,0.9853357,0.9647395,136.1150364128804,28.31243856270555,False,True,,,
390,24.5,8339.5,7.4,82,0,2165.5,1.1363636363636365,275.7694048386946,206.56505,357.13757,20.12461,20.024984,0.9840848,0.9853357,69.20435662092115,81.36816840349292,False,False,1.2,278.0,0.012392195340585646
391,15.5,8357.5,4.6,82,0,2167.0,0.3181818181818182,277.23764422671263,174.55966,26.565063,21.095022,20.12461,0.9439257,0.9840848,102.67798236147826,109.32741924984987,False,False,1.2,278.0,0.004235309851596488
392,17.5,8378.5,7.4,82,0,2169.5,0.5,16.064237175069575,169.2157,354.55966,21.377558,21.095022,0.9707951,0.9439257,153.1514610671179,21.504575309835218,False,True,0.6,327.0,0.2725790954170533
393,21.5,8399.5,7.4,83,0,2171.5,0.8636363636363636,131.19127026306828,194.03624,349.2157,20.615528,21.377558,0.97835416,0.9707951,62.84496936095516,141.9755720208808,False,False,0.9,1.0,0.7232848347948239
394,16.5,8419.5,7.4,83,0,2173.5,0.4090909090909091,69.61169442530152,167.19574,14.036255,22.561028,20.615528,0.9619302,0.97835416,97.58404532079226,55.57543954248902,False,False,0.6,62.0,0.04228719125167512
395,21.5,8441.5,7.4,83,0,2175.5,0.8636363636363636,208.83508327590462,177.13759,347.19574,20.024984,22.561028,0.9853357,0.9619302,31.69749477492806,138.36065647018916,False,False,0.9,334.0,0.6953606484671966
396,22.5,8461.5,7.4,83,0,2177.5,0.9545454545454546,136.54601598809145,188.1301,357.13757,21.213203,20.024984,0.97229505,0.9853357,51.58408044745542,139.40844274590393,False,False,1.0,352.0,0.8030334221560634
397,19.5,8482.5,7.4,83,0,2179.5,0.6818181818181818,69.61169442530152,191.30992,8.130096,20.396078,21.213203,0.98082846,0.97229505,121.69822683934694,61.48159798975465,False,False,1.0,68.0,0.008953857918341789
398,15.5,8502.5,7.4,84,0,2181.5,0.3181818181818182,101.7401687754407,170.53769,11.309937,18.248287,20.396078,1.0132707,0.98082846,68.7975204335437,90.4302322520032,False,False,0.3,109.0,0.040332395691996224
399,18.5,8520.5,8.4,84,0,2183.5,0.5909090909090909,40.92555749201691,180.0,350.5377,20.0,18.248287,1.0000678,1.0132707,139.07444250798312,50.3878682830325,False,False,0.7,160.0,0.6615246805999061
400,18.5,8540.5,7.4,84,0,2185.5,0.5909090909090909,216.86720186343942,141.70984,0.0,24.207438,20.0,0.95455146,1.0000678,75.15736299625192,143.1327981365606,False,False,0.6,216.0,0.004817788130218995
401,33.5,8559.5,6.2,84,0,2187.5,1.9545454545454546,260.95107747406155,182.7263,321.70984,21.023796,24.207438,0.9603413,0.95455146,78.22477437347561,60.75876139312595,False,False,1.9,268.0,0.039160680699658064
402,32.5,8580.5,7.4,84,0,2189.5,1.8636363636363635,275.7694048386946,204.22775,2.7263184,21.931713,21.023796,0.96623486,0.9603413,71.54165215314771,86.95691352068042,False,False,1.9,283.0,0.04016997311836342
403,23.5,8600.5,7.4,85,0,2191.5,1.0454545454545454,297.1883877387874,196.69925,24.227753,20.880613,21.931713,0.97554696,0.96623486,100.48913847120929,87.03936494675946,False,False,1.1,302.0,0.02673117922895882
404,17.5,8620.5,7.4,85,0,2193.0,0.5,155.28762602567267,177.7974,16.69925,26.019224,20.880613,0.9519049,0.97554696,22.50976777315546,138.58837675809454,True,False,1.1,302.0,0.8150687443018185
405,18.5,8646.5,7.4,85,0,2195.5,0.5909090909090909,321.2847435013918,151.18921,357.7974,22.825424,26.019224,0.9603814,0.9519049,170.0955345170168,36.51265029743632,False,False,0.8,308.0,0.07380413056328779
406,29.5,8666.5,7.4,85,0,2197.5,1.5909090909090908,165.99711747571905,193.3925,331.1892,21.587032,22.825424,0.9689827,0.9603814,27.395384355335636,165.19209150865595,True,False,1.5,334.0,0.9333493473571164
407,24.5,8687.5,6.2,85,0,2199.5,1.1363636363636365,42.546371327292626,153.43495,13.392517,20.12461,21.587032,0.96816343,0.9689827,110.88858045493396,29.153854237448883,False,False,1.4,315.0,0.48636872959607
408,33.5,8705.5,7.4,86,0,2201.5,1.9545454545454546,265.05991338864817,147.5288,333.43494,26.076809,20.12461,0.95190215,0.96816343,117.53112005368723,68.37502313478933,False,False,2.1,269.0,0.021889370063065725
409,47.5,8727.5,7.4,86,1,2203.5,3.5,120.48177881302188,214.38034,327.5288,23.021729,26.076809,0.95932615,0.95190215,93.89856176314998,152.9529702192719,False,False,3.3,119.0,0.008232104516788278
410,34.5,8746.5,7.4,86,1,2205.5,2.0555555555555554,91.03067732539431,210.96376,34.38034,23.323807,23.021729,0.9578547,0.95932615,119.93308305058224,56.65033674922243,False,False,2.2,93.0,0.0109406815255871
411,22.5,8766.5,7.4,86,0,2207.5,0.9545454545454546,0.0,200.22485,30.963745,20.248457,23.323807,0.9825719,0.9578547,159.775146484375,30.9637451171875,False,True,1.0,5.0,0.027777777777777776
412,15.5,8785.5,7.4,86,0,2209.5,0.3181818181818182,174.02923606325385,168.95906,20.224854,41.773197,20.248457,1.0594563,0.9825719,5.070175394308535,153.80438254762885,False,False,0.3,313.0,0.7720597996485897
413,23.5,8826.5,7.4,87,0,2213.5,1.0454545454545454,342.7037264014845,153.43495,348.95905,22.36068,41.773197,0.9632042,1.0594563,170.73122538074205,6.255319008671734,False,False,1.2,300.0,0.23724292445269177
414,33.5,8846.5,7.4,87,0,2215.5,1.9545454545454546,257.02779480111343,201.8014,333.43494,21.540659,22.36068,0.96937454,0.9632042,55.22638794076187,76.40714172232407,False,False,2.0,257.0,0.00015441556174127728
415,25.5,8866.5,7.4,87,0,2217.5,1.2272727272727273,267.7372862511598,185.44034,21.801392,21.095022,21.540659,0.9734168,0.96937454,82.29694811639416,114.06410535040271,False,False,1.3,268.0,0.0014595208268900705
416,23.5,8887.5,7.4,87,0,2219.5,1.0454545454545454,310.5752520513454,188.97263,5.440338,19.235384,21.095022,0.99637413,0.9734168,121.60262631892351,54.86508608342024,False,False,0.9,313.0,0.01347082193697007
417,20.5,8906.5,7.3,88,0,2221.5,0.7727272727272727,298.58363704233994,174.2894,8.972626,20.09975,19.235384,0.98301566,0.99637413,124.29423884898057,70.38898869008193,False,False,0.9,298.0,0.003242428012999691
418,22.5,8926.5,7.4,88,0,2223.5,0.9545454545454546,291.8336420137642,161.56505,354.2894,22.135944,20.09975,0.9647395,0.98301566,130.26859379599074,62.4557561795952,False,False,1.0,294.0,0.012035322145754574
419,29.5,8947.5,7.4,88,0,2225.5,1.5909090909090908,313.25262491385695,180.0,341.56506,19.0,22.135944,1.000074,0.9647395,133.25262491385695,28.31243856270555,False,True,1.7,330.0,0.09304097270079473
420,29.5,8966.5,8.4,88,0,2227.5,1.5909090909090908,212.30132948983783,185.44034,0.0,21.095022,19.0,0.9857116,1.000074,26.8609913550722,147.69867051016217,False,False,1.6,342.0,0.720548169500901
421,27.5,8987.5,7.4,88,0,2229.5,1.4090909090909092,257.02779480111343,216.38435,5.440338,23.600847,21.095022,0.9566626,0.9857116,40.64344116341812,108.4125433336522,False,False,1.2,347.0,0.4998455844382587
422,13.5,9006.5,7.4,89,0,2231.5,0.13636363636363635,10.709491450046382,165.96375,36.38434,20.615528,23.600847,0.97835416,0.9566626,155.25425366714114,25.674846928859864,False,True,0.1,6.0,0.026163841389146587
423,18.5,9026.5,7.4,89,0,2233.5,0.5909090909090909,230.25406617599742,145.1755,345.96375,28.01785,20.615528,0.95434266,0.97835416,85.07855958420055,115.70967894119008,False,False,0.6,238.0,0.043032965688903205
424,34.5,9049.5,7.4,89,1,2235.5,2.0555555555555554,267.7372862511598,191.30992,325.1755,20.396078,28.01785,0.98082846,0.95434266,76.42736498651135,57.43822034063709,False,False,2.1,272.0,0.023681743049112292
425,30.5,9069.5,7.4,89,0,2237.5,1.6818181818181819,257.02779480111343,202.83365,11.309937,20.615528,20.396078,0.97835416,0.98082846,54.194146119472805,114.28214172232407,False,False,1.5,255.0,0.011265526672852388
426,22.5,9088.5,7.4,89,0,2239.5,0.9545454545454546,123.15915167553348,158.1986,22.833649,21.540659,20.615528,0.96937454,0.97835416,35.03944146411496,100.32550299389285,False,False,1.3,178.0,0.30467137958036955
427,30.5,9108.5,7.4,90,0,2241.5,1.6818181818181819,5.354745725023191,194.03624,338.1986,20.615528,21.540659,0.97835416,0.96937454,171.31850610099974,27.156137326585622,False,True,1.7,193.0,0.9575263651390177
428,25.5,9128.5,7.4,90,0,2243.5,1.2272727272727273,307.89787918883377,145.00798,14.036255,24.41311,20.615528,0.9539843,0.97835416,162.88989884215408,66.13837569397873,False,False,1.4,310.0,0.011678448950923502
429,39.5,9148.5,7.4,90,1,2245.5,2.611111111111111,291.8336420137642,177.13759,325.008,20.024984,24.41311,0.9853357,0.9539843,114.69605351278761,33.17435359170457,False,True,2.7,295.0,0.01759087770131013
430,40.5,9168.5,7.4,90,1,2247.5,2.7222222222222223,289.15626915125256,106.782646,357.13757,65.802734,20.024984,1.3894318,0.9853357,177.62637702794666,67.98130409093494,False,False,2.8,294.0,0.02690961582637467
431,103.5,9187.5,7.4,90,4,2249.5,9.5,133.86864312557987,253.37924,286.78265,69.92139,65.802734,1.4534774,1.3894318,119.51059881777951,152.91401068301388,False,False,9.6,130.0,0.02149246180877703
432,36.5,9207.5,6.2,91,1,2251.5,2.2777777777777777,303.4974488013539,174.2894,73.37924,20.09975,69.92139,0.96841145,1.4534774,129.20805060799455,129.88179314200545,False,False,2.1,315.0,0.0639030622147004
433,38.5,9227.5,7.4,91,1,2253.5,2.5,297.1883877387874,96.05419,354.2894,199.11052,20.09975,3.6957502,0.96841145,158.86580385056806,57.10101045457196,False,False,2.6,300.0,0.01562006811784771
434,236.5,9248.5,8.4,91,13,2255.5,26.357142857142858,204.62778746008465,262.58536,276.0542,147.23111,199.11052,2.6801162,3.6957502,57.95757020593098,71.42641175866535,False,False,26.5,206.0,0.007623402999529737
435,90.5,9267.5,7.4,91,4,2257.5,8.055555555555555,64.25694870027833,252.07208,82.58536,71.470276,147.23111,1.4778941,2.6801162,172.18486618074706,18.32840896573731,False,False,8.2,63.0,0.006983048334879527
436,22.5,9289.5,7.4,91,0,2259.5,0.9545454545454546,13.386864312557979,180.0,72.07208,20.0,71.470276,0.9856542,1.4778941,166.61313568744202,58.685218206973275,False,False,1.0,19.0,0.031184087152455693
437,22.5,9309.5,7.4,92,0,2261.5,0.9545454545454546,58.90220297525513,180.0,0.0,19.0,20.0,1.000074,0.9856542,121.09779702474486,58.902202975255136,False,False,1.0,64.0,0.02832109458191591
438,22.5,9328.5,7.1,92,0,2263.5,0.9545454545454546,40.73159699434611,176.98721,0.0,19.026299,19.0,0.9948621,1.000074,136.25561614041953,40.73159699434612,False,False,0.8,26.0,0.0818422055241451
439,23.5,9347.5,7.4,92,0,2265.5,1.0454545454545454,323.96211636390336,155.55605,356.9872,24.166092,19.026299,0.9546744,0.9948621,168.4060708316768,33.02509677086226,False,False,1.2,7.0,0.2390993535338702
440,33.5,9369.5,7.4,92,0,2267.5,1.9545454545454546,227.57669331348583,191.88866,335.55603,19.416489,24.166092,0.9936594,0.9546744,35.688036697274896,107.97933695995164,False,False,2.0,340.0,0.6245739260361898
441,29.5,9388.5,7.3,92,0,2269.5,1.5909090909090908,325.4830638029113,191.30992,11.888672,20.396078,19.416489,0.9795094,0.9936594,134.17314253826288,46.40560807208868,False,False,1.5,329.0,0.019538534428270457
442,25.5,9408.5,7.4,93,0,2271.5,1.2272727272727273,294.5110148762758,198.43495,11.309937,22.135944,20.396078,0.9647395,0.9795094,96.07606309404923,76.7989216471617,False,False,1.4,298.0,0.019383250687356697
443,18.5,9429.5,7.4,93,0,2273.5,0.5909090909090909,278.4467777012062,157.75098,18.434937,23.769728,22.135944,0.9560072,0.9647395,120.6958011387062,99.9881588222313,False,False,0.8,286.0,0.04196234610440999
444,27.5,9451.5,7.4,93,0,2275.5,1.4090909090909092,326.639489226415,170.13419,337.75098,23.345236,23.769728,0.9577573,0.9560072,156.50530343539936,11.11148733608502,False,True,1.3,342.0,0.08533617096436122
445,31.5,9474.5,7.4,93,0,2277.5,1.7727272727272727,208.83508327590462,180.0,350.1342,21.0,23.345236,0.97434574,0.9577573,28.835083275904623,141.29910251511103,False,False,1.8,334.0,0.6953606484671966
446,31.5,9495.5,7.4,93,0,2279.5,1.7727272727272727,291.8336420137642,205.34618,0.0,21.023796,21.0,0.97411084,0.97434574,86.48746586630324,68.16635798623582,False,False,1.5,290.0,0.010186900076467649
447,22.5,9514.5,7.4,94,0,2281.5,0.9545454545454546,318.6073706388802,188.97263,25.346191,19.235384,21.023796,0.99637413,0.97411084,129.6347449064583,66.73882076736982,False,False,1.0,328.0,0.052181274228443424
448,19.5,9533.5,7.3,94,0,2283.5,0.6818181818181818,145.25690450708402,188.53078,8.972626,20.22375,19.235384,0.9815166,0.99637413,43.273872470455046,136.28427877466214,False,False,0.7,143.0,0.012538358372688978
449,16.5,9553.5,7.4,94,0,2285.5,0.4090909090909091,283.8015234262294,147.72437,8.530762,22.472204,20.22375,0.9624841,0.9815166,136.07715819185438,84.72923829252062,False,False,0.3,294.0,0.05665820318761455
450,28.5,9572.5,6.2,94,0,2287.5,1.5,130.4755387370309,171.8699,327.72437,21.213203,22.472204,0.95896363,0.9624841,41.39436482742224,162.7511735026559,False,False,1.7,341.0,0.8304196596501716
451,31.5,9593.5,7.4,94,0,2289.5,1.7727272727272727,16.064237175069575,125.537674,351.8699,34.4093,21.213203,0.9886761,0.95896363,109.47343677512572,24.194333610616468,False,True,1.8,3.0,0.07257909541705314
452,59.5,9613.5,7.4,95,2,2291.5,4.75,350.73584498901937,216.8699,305.53766,25.0,34.4093,0.95275694,0.9886761,133.86594142456624,45.19818629761312,False,False,4.7,,
453,44.5,9633.5,7.4,95,1,2293.5,3.166666666666667,348.05847212650775,209.47588,36.869904,26.41969,25.0,0.95198095,0.95275694,138.58259627201556,48.81143143794537,False,False,3.3,345.0,0.016991511813931954
454,31.5,9656.5,7.4,95,0,2295.5,1.7727272727272727,171.35186320074226,200.22485,29.475891,20.248457,26.41969,0.9825719,0.95198095,28.872990314882742,141.875972087461,False,False,1.7,205.0,0.18693409332920968
455,24.5,9675.5,7.4,95,0,2297.5,1.1363636363636365,182.06135465078864,199.98311,20.224854,23.409399,20.248457,0.9574706,0.9825719,17.92175386971917,161.83650113516364,True,False,1.3,248.0,0.36632580749561866
456,16.5,9697.5,5.9,95,0,2299.5,0.4090909090909091,48.94614306806689,101.08257,19.983093,98.84331,23.409399,2.0254211,0.9574706,52.136429868944845,28.963049806348124,False,True,1.0,334.0,0.4163674614892604
457,113.5,9716.5,7.4,96,5,2301.5,10.647058823529411,66.93432156278992,206.56505,281.08258,22.36068,98.84331,0.9632042,2.0254211,139.6307266549835,145.85174099638368,False,False,10.7,69.0,0.011475991317833707
458,103.5,9736.5,8.2,96,4,2303.5,9.5,141.9490045177546,103.877525,26.565063,87.555695,22.36068,1.699173,0.9632042,38.071479188164744,115.38394104119209,False,False,9.6,143.0,0.005838863790252289
459,188.5,9757.5,8.2,96,9,2305.5,19.933333333333334,139.3681135265227,261.6341,283.87753,137.46272,87.555695,2.5307643,1.699173,122.26598071175852,144.50941943246164,False,False,19.9,136.0,0.01871174181401503
460,52.5,9777.5,7.4,96,2,2307.5,4.05,50.87008438772034,209.74487,81.634094,24.186773,137.46272,0.9546125,2.5307643,158.87478865915466,30.76400985056091,False,False,3.9,54.0,0.017388420068220334
461,40.5,9798.5,7.4,96,1,2309.5,2.7222222222222223,58.90220297525513,101.30993,29.744873,91.78235,24.186773,1.8101131,0.9546125,42.40772591878783,29.157329928380136,False,True,2.9,58.0,0.005012238751417423
462,130.5,9816.5,7.4,97,6,2311.5,12.647058823529411,141.90076171311466,188.1301,281.30994,21.213203,91.78235,0.97229505,1.8101131,46.22933472243221,139.40917481032284,False,False,12.7,138.0,0.021670898406192567
463,127.5,9837.5,7.4,97,6,2313.5,12.294117647058824,48.192711525208736,151.18921,8.130096,22.825424,21.213203,0.9603814,0.97229505,102.99649745916628,40.06261508966185,False,False,12.3,139.0,0.5044849359710626
464,138.5,9857.5,7.4,97,6,2315.5,13.588235294117647,136.54601598809145,160.01689,331.1892,23.409399,22.825424,0.9574706,0.9603814,23.470875491400733,165.35680700371643,True,False,13.6,132.0,0.025255644378285858
465,146.5,9879.5,7.4,97,7,2317.5,14.5625,123.15915167553348,253.73979,340.0169,75.0,23.409399,1.5341306,0.9574706,130.58064019458368,143.14224493725226,False,False,14.6,125.0,0.010226935135925114
466,74.5,9900.5,7.4,97,3,2319.5,6.277777777777778,104.4175416379523,127.30396,73.73981,26.400757,75.0,0.9519723,1.5341306,22.886421069567234,30.677734509046047,True,False,6.3,117.0,0.06990254645582057
467,95.5,9916.5,7.3,98,4,2321.5,8.61111111111111,45.729025492970884,100.14079,307.30396,124.95199,26.400757,2.3874087,0.9519723,54.4117673537088,98.42507041484589,False,False,8.7,40.0,0.03182791940539384
468,218.5,9938.5,7.4,98,11,2323.5,23.933333333333334,165.99711747571905,263.33334,280.1408,155.04839,124.95199,2.9094143,2.3874087,97.33622603014032,114.1436906297497,False,False,23.8,164.0,0.011095097087328061
469,64.5,9956.5,7.4,98,2,2325.5,5.25,176.70660892576544,200.85445,83.33334,22.472204,155.04839,0.9624841,2.9094143,24.147837485367376,93.37326541990606,True,False,5.2,170.0,0.03725893847647465
470,56.5,9977.5,7.4,98,2,2327.5,4.45,168.67449033823067,119.19748,20.854431,38.948685,22.472204,1.0294646,0.9624841,49.477011090183794,147.82005918588692,False,False,4.4,165.0,0.020413835212392605
471,90.5,9996.5,7.1,98,4,2329.5,8.055555555555555,162.92638797738434,101.53462,299.19748,100.02,38.948685,1.9678586,1.0294646,61.391765785001525,136.2710912706625,False,False,,,
472,188.5,10016.5,7.3,99,9,2331.5,19.933333333333334,158.70661788736953,246.37062,281.5346,52.392746,100.02,1.1954675,1.9678586,87.66400284016953,122.82798904622422,False,False,20.0,158.0,0.003925654929830734
473,140.5,10037.5,7.4,99,6,2333.5,13.823529411764707,42.837965800185536,233.47116,66.370605,33.600594,52.392746,0.98260164,1.1954675,169.36680491151367,23.532639668564457,False,False,13.9,173.0,0.7231224122211914
474,113.5,10057.5,7.4,99,5,2335.5,10.647058823529411,190.09347323832344,103.360214,53.47116,82.2253,33.600594,1.6514348,0.98260164,86.733259004925,136.62231234965157,False,False,10.7,190.0,0.0005192957684635581
475,193.5,10076.5,7.4,99,10,2337.5,20.6,171.35186320074226,155.77226,283.36023,21.931713,82.2253,0.96623486,1.6514348,15.57960062750007,112.00836629144521,True,False,20.6,165.0,0.03528812889301255
476,202.5,10096.5,7.4,99,10,2339.5,21.8,307.89787918883377,152.24146,335.77228,21.470911,21.931713,0.9699738,0.96623486,155.65642411070877,27.87439864319748,False,True,21.7,164.0,0.7994326621601876
477,212.5,10115.5,7.4,100,11,2341.0,23.133333333333333,302.54313346381053,170.13419,332.24146,23.345236,21.470911,0.9577573,0.9699738,132.4089476727949,29.698321614314466,False,False,21.7,164.0,0.7696840747989474
478,216.5,10138.5,7.4,100,11,2343.5,23.666666666666668,165.99711747571905,187.76515,350.1342,22.203604,23.345236,0.9642653,0.9577573,21.76803450182001,175.86293168470343,True,False,23.7,166.0,1.6014023783049602e-05
479,213.5,10160.5,6.2,100,11,2345.5,23.266666666666666,170.18548530917076,,7.7651367,,22.203604,,0.9642653,,162.42034859042076,False,False,23.3,169.0,0.006586029495393101
